Key,Type,Desc,中文 [zh],English,Japanese
IE_Name/1165,Text,,归于尘土,Return to Dust,塵へと還れ…（ちりへとかえれ）
IE_Name/1166,Text,,长忆,Enduring Memory,長憶（ちょうおく）
IE_Name/1167,Text,,转念,Shifting Mind,転念（てんねん）
IE_Name/1168,Text,,春日吟,Spring Chants,春日吟（しゅんじつぎん）
IE_Name/1169,Text,,旧神音,Voice of Ancient Deity,旧神音（きゅうしんおん）
IE_Name/1170,Text,,堕神泪,Tear of Fallen Deity,堕神涙（だしんるい）
IE_Name/1171,Text,,春曦-神契之花,Vernal Light - Divine Covenant Flower,春曦-神契の花（しゅんき-しんけいのはな）
IE_Name/1172,Text,,懒懒虎,Lazy Tiger,怠け虎（なまけとら）
IE_Name/1173,Text,,大馋猫,Bottomless Kitten,食いしん坊猫（くいしんぼうねこ）
IE_Name/1174,Text,,我要吃肉！！,I Want Meat!!,肉を食べたい！！（にくをたべたい）
IE_Name/1175,Text,,快到我碗里来！,Get in My Bowl!,お椀に入って！（わんに入って）
IE_Name/1176,Text,,紫霄剑道,Violet Firmament Swordplay,紫霄剣道（ししょうけんどう）
IE_Name/1177,Text,,伴生毒,Concomitant Venom,伴生毒（はんせいどく）
IE_Name/1178,Text,,妖王蛊,Ace Fiend's Spawn,妖王蠱（ようおうこ）
IE_Name/1179,Text,,迷毒蛛丝,Miasmic Cobweb,迷毒蜘蛛糸（めいどくくもいと）
IE_Name/1180,Text,,灵铳,Spiritual Musket,霊銃（れいじゅう）
IE_Name/1181,Text,,炮信,Cannon Fuse,砲信（ほうしん）
IE_Name/1182,Text,,灵铳-迅雷,Spiritual Musket - Swift Thunder,霊銃-迅雷（じんらい）
IE_Name/1183,Text,,古帝残躯,Remains of the Ancient Emperor,古帝の残軀（こていのざんく）
IE_Name/1184,Text,,堕龙血,Fallen Dragon Blood,堕龍血（だりゅうけつ）
IE_Name/1185,Text,,尸龙脉,Corpse Dragon Meridian,屍龍脈（しりゅうみゃく）
IE_Name/1186,Text,,屠龙术,Dragon-Slaying Technique,屠龍術（とりゅうじゅつ）
IE_Name/1187,Text,,咒索之爪,Claw of the Cursed Rope,呪索の爪（じゅさくのつめ）
IE_Name/1188,Text,,春之庇佑,Spring's Blessing,春の庇佑（はるのひゆう）
IE_Name/1189,Text,,增生,Proliferation,増生（ぞうせい）
IE_Name/1190,Text,,厄之抚,Caress of Misfortune,厄の撫で（やくのなで）
IE_Name/1191,Text,,瘟变,Pestilent Mutation,瘟変（おんへん）
IE_Name/1192,Text,,诸将听令,"All Generals, Hear My Command",諸将、令を聴け！（しょしょう、れいをきけ！）
IE_Name/1193,Text,,凋零与新生,Withering and Rebirth,凋零と新生（ちょうれいとしんせい）
IE_Name/1194,Text,,别拿掺水的东西唬我！！,Don't Try to Fool Me with Watered-Down Stuff!!,水で薄めたもので騙すな！！（みずでうすめたものでだますな！！）
IE_Name/1195,Text,,杀剑戮鬼心,"Sword of Slaying, Heart of Demon-Slaying",殺剣戮鬼心（さっけんりくきしん）
IE_Name/12,Text,,眩晕,Stun,スタン
IE_Name/13,Text,,魅惑,Charmed,魅惑
IE_Name/14,Text,,被汲取,Drained,被吸収
IE_Name/15,Text,,汲取,Drain,吸収
IE_Name/16,Text,,禁锢,Root,金縛り
IE_Name/2,Text,,标记,Mark,マーク
IE_Name/2001,Text,,残钢甲,Ruined Steel Armor,残鋼甲
IE_Name/2002,Text,,炽龙心,Blazing Dragon Heart,熾龍心
IE_Name/2003,Text,,天象水文录,Records of Astronomy & Hydrology,天象水文録
IE_Name/2004,Text,,亡国相印,Fallen Kingdom's Chancellor Seal,亡国相印（しょういん）
IE_Name/2005,Text,,亡国玉玺,Fallen Kingdom's Jade Seal,亡国御璽（ぎょじ）
IE_Name/2006,Text,,血色断手,Bloody Severed Hand,血色の断掌
IE_Name/2007,Text,,无根塔,Rootless Tower,無根塔
IE_Name/2008,Text,,净尘袍,Purifying Robe,塵祓いの衣
IE_Name/2009,Text,,水银镜,Mercury Mirror,水銀鏡
IE_Name/2010,Text,,御灵符,Ward Sigil,御霊札
IE_Name/2011,Text,,开山斧,Mountain Cleaver Axe,開山斧
IE_Name/2012,Text,,雷枪,Lightning Spear,雷槍
IE_Name/2013,Text,,重剑-昆仑钧,Heavy Sword - Kunlun's Weight,重剣-崑崙鈞（こんろんきん）
IE_Name/2014,Text,,灵木剑,Sacred Wooden Sword,霊木剣
IE_Name/2015,Text,,契风剑,Windpact Sword,契風剣
IE_Name/2016,Text,,鬼铁剑,Warp-Iron Sword,鬼鉄剣
IE_Name/2017,Text,,幽灵眼罩,Spectral Eyepatch,幽霊の目隠し
IE_Name/2018,Text,,绣鞋,Embroidered Shoes,刺繍靴
IE_Name/2019,Text,,妖蛊胆,Demonic Gallbladder,妖蠱胆（ようこたん）
IE_Name/2020,Text,,血牙刀,Bloody Fang,血牙刀
IE_Name/2021,Text,,火酒葫芦,Fiery Liquor Gourd,火酒瓢箪
IE_Name/2022,Text,,冰脊盾,Ice Ridge Shield,氷脊盾（ひょうせきとん）
IE_Name/2023,Text,,灵箭-飞柳,Spiritual Arrow - Willow,霊矢-飛柳
IE_Name/2024,Text,,日规,Sundial,日規
IE_Name/2025,Text,,春神仙裳,Spring Goddess's Robe,春神仙裳
IE_Name/2026,Text,,跃雷石,Thunderbolt Stone,躍雷石（やくらいせき）
IE_Name/2027,Text,,天雷神兵,Armament of Heavenly Lightning,天雷神兵
IE_Name/2028,Text,,春神祭袍,Spring Goddess's Vestment,春神祭衣
IE_Name/2029,Text,,短刃-摧碎,Short Blade - Shatterer,短刀-砕き
IE_Name/2030,Text,,归魂令,Token of Soul's Return,帰魂令
IE_Name/2031,Text,,符文软甲,Rune-Imbued Doublet,符文軟甲
IE_Name/2032,Text,,熔血之拳,Blood-Melting Fist,熔血の拳
IE_Name/2033,Text,,战神祭斧,God of War's Sacrificial Axe,戦神祭斧
IE_Name/2034,Text,,如意金箍棒,Monkey King's Staff,如意金箍棒
IE_Name/2035,Text,,破钧之刃,Shattering Blade,破鈞（はきん）の刃
IE_Name/2036,Text,,神威战鼓,Drum of Divine Might,神威戦鼓
IE_Name/2037,Text,,琉璃心,Crystal Heart,瑠璃心
IE_Name/2038,Text,,青藤冠,Ivy Crown,青藤冠
IE_Name/2039,Text,,漆黑骨片,Ebony Bone Shard,漆黒骨片
IE_Name/2040,Text,,断龙牙,Broken Dragon Fang,断龍牙
IE_Name/2041,Text,,枯尸心,Withered Heart,枯屍心（こししん）
IE_Name/2042,Text,,涌血心,Surging Heart,湧血心（ようけつしん）
IE_Name/2043,Text,,断指,Severed Finger,断指
IE_Name/2044,Text,,幽凰令,Ethereal Phoenix Token,幽凰令
IE_Name/2045,Text,,幻瘾叶,Leaf of Illusional Addiction,幻癮葉（げんいんは）
IE_Name/2046,Text,,不净妖莲,Impure Vile Lotus,不浄妖蓮
IE_Name/2047,Text,,武人断臂,Martial Artist's Severed Arm,武人断腕
IE_Name/2048,Text,,万民伞,Umbrella of Ten Thousand People,万民傘
IE_Name/2049,Text,,烟袋,Smoking Pipe,煙草袋
IE_Name/2050,Text,,妖刀-人斩,Cursed Blade - Man-Slayer,妖刀-人斬り
IE_Name/2051,Text,,无名残躯,Nameless Remains,無名残骸
IE_Name/2052,Text,,灵墨砂,Spiritual Ink Grain,霊墨砂（れいぼくさ）
IE_Name/2053,Text,,太息之壤,Soil of Sighs,太息の壌
IE_Name/2054,Text,,棘铁心,Thorny Iron Heart,棘鉄心（きょくてつしん）
IE_Name/2055,Text,,镇雷塔,Lightning Tower,鎮雷塔
IE_Name/2056,Text,,青石简,Bluestone Tablet,青石簡
IE_Name/2057,Text,,神罪之棺,Coffin of Divine Sin,神罪の棺
IE_Name/2058,Text,,凝魂丹,Soul Coalescer,凝魂丹
IE_Name/2059,Text,,残红瓣,Faded Petal,残紅瓣
IE_Name/2060,Text,,杏核,Apricot Pit,杏核
IE_Name/2061,Text,,清醒木,Sobering Bar,清醒木
IE_Name/2062,Text,,带刺圆环,Spiked Circlet,棘付き円環
IE_Name/2063,Text,,锈蚀龟壳,Rusted Turtle Shell,錆びた甲羅
IE_Name/2064,Text,,凡人贡品,Mortals' Tribute,凡人の貢ぎ物
IE_Name/2065,Text,,朽木龙眼,Deadwood Dragon Eye,朽木龍眼
IE_Name/2066,Text,,翡翠鱼钩,Jadeite Fishhook,翡翠の釣り針
IE_Name/2067,Text,,始皇剑酒,The First Emperor's Wine Taster,始皇剣酒
IE_Name/2068,Text,,扭曲之种,Twisted Seed,ねじれた種
IE_Name/2069,Text,,妖灵尸骸,Specter Remains,妖霊屍骸
IE_Name/2070,Text,,断剑-八方玉彻,Broken Sword - Jade Piercer,断剣-八方玉徹
IE_Name/2071,Text,,雾里云匣,Mist-Shrouded Cloud Chest,霧里雲匣（むりうんこう）
IE_Name/2072,Text,,蔓延尸变之血,Blood of Spreading Necromorph,蔓延する屍変の血
IE_Name/2073,Text,,攫天秤,Sky-Seizing Scales,攫天秤（かくてんびん）
IE_Name/2074,Text,,牵偶丝,Puppet Thread,操り人形の紐
IE_Name/2075,Text,,始龙之逆鳞,Primordial Dragon's Reverse Scale,始龍の逆鱗
IE_Name/2076,Text,,春血符,Spring Blood Sigil,春血札
IE_Name/2077,Text,,咽丸,Ball Gag,咽丸
IE_Name/2078,Text,,妖仙元婴,Yao Immortal's Nascent Soul,妖仙元嬰（げんえい）
IE_Name/2079,Text,,逍遥扇,Carefree Fan,逍遥扇
IE_Name/2080,Text,,青色断发,Severed Cyan Hair,青色断髪
IE_Name/2081,Text,,枯荣双生剑,Blades of Decay and Renewal,枯栄双生剣
IE_Name/2082,Text,,阴阳血幡,Yin-Yang Blood Banner,陰陽血幡
IE_Name/2083,Text,,槐木枪,Locustwood Spear,槐木槍（かいぼくそう）
IE_Name/2084,Text,,土石锤,Earth Batter,土石錘
IE_Name/2085,Text,,洋驴打滚,Foreign Rolling Donkey,変わり餅
IE_Name/2086,Text,,无色笔,Colorless Pen,無色筆
IE_Name/2087,Text,,烙铁,Branding Iron,熱こて
IE_Name/2088,Text,,肾切,Kidney Cutter,腎切り
IE_Name/2089,Text,,风切叶,Wind Slicer,風切葉
IE_Name/2090,Text,,剑匣,Sword Case,剣匣（けんこう）
IE_Name/2091,Text,,藏剑绘卷,Blade-Hiding Scroll,蔵剣絵巻
IE_Name/2092,Text,,开天令,Token of Heaven Splitter,開天令
IE_Name/2093,Text,,肉戳,Flesh Stamper,肉刺し
IE_Name/2094,Text,,深渊之水,Abyssal Water,深淵の水
IE_Name/2095,Text,,蠕触甲,Worming Armor,蠕触甲（ぜんしょくこう）
IE_Name/2096,Text,,切肉刀,Meat Cleaver,肉切り刀
IE_Name/2097,Text,,洗剑银水,Sword-Washing Quicksilver,剣洗いの銀水
IE_Name/2098,Text,,檀木秀剑,Sandalwood Ornament Sword,檀木秀剣（だんもくしゅうけん）
IE_Name/2099,Text,,无名灵位,Nameless Spirit Tablet,無名霊牌
IE_Name/2100,Text,,无根水,Rootless Water,無根水
IE_Name/21001,Text,,灵弓-连,Spiritual Bow - Volley,雷矢-連
IE_Name/21004,Text,,咒之舌-惧,Cursed Tongue - Fear,呪いの舌-惧
IE_Name/21007,Text,,神铸巨盾-印,Divine Shield - Seal,神鍛巨大盾-印
IE_Name/2101,Text,,妙法葫芦,Mystique Gourd,妙法瓢箪
IE_Name/21010,Text,,怨之核-燃恨,Core of Resentment - Burning Hatred,怨の核-燃恨（ねんこん）
IE_Name/21013,Text,,尸躯-血,Carcass - Blood,屍体-血
IE_Name/21018,Text,,祸之触-撅,Touch of Calamity - Scoop,禍の触れ-折れ
IE_Name/2102,Text,,碎玉-清白,Shattered Jade - Purity,砕玉-清白
IE_Name/21021,Text,,毒囊-爆射,Poison Sac - Burst,毒嚢-爆射
IE_Name/21024,Text,,烛龙-梦死,Zhuloong - Drinky Dream,燭龍-夢死
IE_Name/21027,Text,,龙烟,Dragon Smoke,龍煙
IE_Name/2103,Text,,碎玉盏,Shattered Jade Cup,砕玉盞（さいぎょくさん）
IE_Name/21032,Text,,妖剑-借命,Evil Sword - Borrowed Life,妖剣-借命
IE_Name/21035,Text,,时光刻痕-青碑,Nick of Time - Cyan Stele,時間の刻印-青碑
IE_Name/21038,Text,,笔尖万事-传,Penpoint Myriads - Legend,筆の万事-転
IE_Name/2104,Text,,缚玉红绳,Scarlet Jade Cord,縛玉紅線（ばくぎょくこうせん）
IE_Name/21041,Text,,奉剑-心肝,Devotion to Sword - Heart,奉剣-心肝
IE_Name/21044,Text,,唤灵-万法,Spirit Summoner - Myriad Laws,喚霊-万法
IE_Name/21047,Text,,血饲-贪,Blood Feeder - Greed,血飼-貪
IE_Name/2105,Text,,紫竹叶,Purple Bamboo Leaf,紫竹葉
IE_Name/21050,Text,,毒翅-凋零,Toxic Wings - Withering,毒翼-凋落
IE_Name/21054,Text,,残影拳-镇山,Blurring Fist - Mountain,残影拳-鎮山
IE_Name/2106,Text,,清玉镯,Pure Jade Bracelet,清玉腕輪
IE_Name/21060,Text,,悟剑-非我,Sword Revelation - Distinction,悟剣-非我
IE_Name/21064,Text,,活死人之躯-阳鬼,Body of the Living Dead - Yang Ghost,生ける屍の肉体-陽鬼
IE_Name/2107,Text,,拘魂锁,Soul-Binding Chain,拘魂鎖（こうこんさ）
IE_Name/21071,Text,,灵感-临摹,Inspiration - Copy,霊感-模写
IE_Name/21074,Text,,红熏-勾魂撩风,Red Brush - Soul Teaser,紅染-絡魂翻風
IE_Name/21077,Text,,心之眼-苍空万响,Inner Eye - Heavenly Resonance,心の眼-蒼空万響
IE_Name/2108,Text,,阴脂冰蜡,Netherwax Candle,陰脂氷蝋（いんしひょうろう）
IE_Name/21080,Text,,溺死的鱼-苟且,Drowned Fish - Desperate Survival,溺れた魚-苟且
IE_Name/21085,Text,,尸龙血-炼魔,Dragon Carcass Blood - Demon Refinery,屍龍血-錬魔
IE_Name/21088,Text,,劫雷重响,Echoes of Tribulation Lightning,劫雷重響
IE_Name/2109,Text,,无尘青叶,Dustless Cyan Leaf,無塵青葉
IE_Name/21093,Text,,下次再说,Maybe next time,あとでまた話そう
IE_Name/21096,Text,,陪葬-妖木,Sacrificial Burial - Wicked Wood,殉葬-妖木
IE_Name/21099,Text,,灰烬之眼-龙蔑,Eye of Ashes - Dragon's Disdain,灰燼の眼-龍蔑（りゅうべつ）
IE_Name/21104,Text,,神赐-水雷,Divine Gift - Water & Lightning,神の授け-水雷
IE_Name/21110,Text,,仿死残尸-百相,Mimic Corpse - Myriad Aspects,擬死の残骸-百相
IE_Name/21114,Text,,春信-燕来,Herald of Spring - Swallows' Return,春の便り-燕来たし
IE_Name/21119,Text,,肉鼎秘法-吞尽,Flesh Cauldron Method - Devour All,肉鼎秘法-丸呑み
IE_Name/2112,Text,,三头戈,Tri-Headed Halberd,三頭戈（さんとうほこ）
IE_Name/21122,Text,,阴阳奇脉-清,Yin-Yang Veins - Pure,陰陽奇脈-清
IE_Name/21125,Text,,阴司-冥狱,Netherworld - Abyssal Hell,陰司-冥獄
IE_Name/21128,Text,,罪孽-亡羊补牢,Sin - Damage Control,罪業-亡羊補牢
IE_Name/21129,Text,,法相-怨魂,Vessel of Sin,法相-怨魂（えんこん）
IE_Name/2113,Text,,鬼界兵符,Netherworld Commander Sigil,鬼界兵符（きかいへいふ）
IE_Name/21132,Text,,青丘血脉-元神,Qingqiu Bloodline - Primordial Spirit,青丘血脈-元神（げんしん）
IE_Name/21137,Text,,合欢妖龙-巧,Vile Dragon of Carnal Bliss - Cunning,合歓妖龍-巧（きょう）
IE_Name/21141,Text,,覆海魔蛟-嫩,Sea-Wrecking Demonic Wyrm - Tender,覆海魔蛟-嫩（じん）
IE_Name/21145,Text,,玉镇-肉壳,Jade Seal - Flesh Husk,玉鎮-肉殻（にくかく）
IE_Name/2115,Text,,妖宗胭脂,Fiend Sect Rouge,妖宗胭脂（ようそうえんし）
IE_Name/21150,Text,,天地本源-阳,Primordial Essence - Yang,天地本源-陽（よう）
IE_Name/21154,Text,,手贱-康康我的,Itchy Fingers - Lemme Show You!,手癖-ちらちら
IE_Name/21159,Text,,记仇-三年不晚,Grudge Holder - Delayed Revenge,恨み-三年も遅くない（さんねんもおそくない）
IE_Name/2116,Text,,合春丹,Elixir of Carnal Union,合春丹（ごうしゅんたん）
IE_Name/21163,Text,,未来之忆,Memories of the Future,未来の記憶（みらいのきおく）
IE_Name/21168,Text,,春日吟-煦日,Spring Chants - Warm Sun,春日吟-日和（びより）
IE_Name/2117,Text,,摄魂宝扇,Soul-Snatcher Fan,摂魂宝扇（せっこんほうせん）
IE_Name/21172,Text,,懒懒虎-加班,Lazy Tiger - Overtime Work,怠け虎-残業（ざんぎょう）
IE_Name/21176,Text,,紫霄剑道-通天,Violet Firmament Swordplay - Heavenly Induction,紫霄剣道-通天（つうてん）
IE_Name/2118,Text,,合欢仙露,Elixir of Carnal Bliss,合歓仙露（ごうかんせんろ）
IE_Name/21180,Text,,灵铳-狂扫,Spiritual Musket - Wild Strafe,霊銃-掃射（そうしゃ）
IE_Name/21183,Text,,古帝残躯-尸运,Remains of the Ancient Emperor - Corpse Fortune,古帝の残軀・屍運（しうん）
IE_Name/2119,Text,,东海龙珠,Dragon Orb of the East Sea,東海龍珠（とうかいりゅうじゅ）
IE_Name/2120,Text,,云雨符,Sigil of Carnal Desire,雲雨符（うんうふ）
IE_Name/2121,Text,,回旋镖,Boomerang,回旋手裏剣（かいせんしゅりけん）
IE_Name/2122,Text,,炼丹炉,Alchemy Cauldron,煉丹炉（れんたんろ）
IE_Name/2123,Text,,护身葫芦,Guardian Gourd,護身瓢箪（ごしんひょうたん）
IE_Name/2124,Text,,镇魂碑,Soul-Sealing Stele,鎮魂碑（ちんこんひ）
IE_Name/2125,Text,,炼阳符,Yang-Refining Sigil,錬陽符（れんようふ）
IE_Name/2126,Text,,灵参缨,Spiritual Ginseng Tassel,霊参纓（れいじんえい）
IE_Name/2127,Text,,神契奏章,Divine Covenant Report,神契奏章（しんけいそうしょう）
IE_Name/2128,Text,,灵玉砂,Spiritual Jade Grain,霊玉砂（れいぎょくさ）
IE_Name/2129,Text,,囚魂锁,Soul-Capturing Chain,囚魂鎖（しゅうこんさ）
IE_Name/2130,Text,,赤色大剑,Crimson Greatsword,赤い大剣（あかいたいけん）
IE_Name/2131,Text,,赤龙齿,Crimson Dragon Tooth,赤龍牙（せきりゅうが）
IE_Name/2132,Text,,骨灰盒,Ash Urn,骨壺（こつつぼ）
IE_Name/2133,Text,,连心锁,Heart Link,連心鎖（れんしんさ）
IE_Name/2134,Text,,白绫,White Ribbon,白綾（しろあや）
IE_Name/2135,Text,,生息之种,Seed of Vitality,生息の種（せいそくのたね）
